"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sent_id","Input.relation","Input.term1","Input.b1","Input.e1","Input.term2","Input.b2","Input.e2","Input.sentence","Input.baseline","Input.confidence","Input.sen_len","Answer.Q1","Answer.Q1text","Answer.Q2a","Answer.Q2b","Answer.b1val","Answer.b2val","Answer.e1val","Answer.e2val","Answer.factor1","Answer.factor2","Approve","Reject"
"37NXA7GVSTI3HJCPDDFTPJI1U34VLU","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Wed Oct 25 05:10:57 PDT 2017","15","BatchId:2983764;OriginalHitTemplateId:;","600","604800","Wed Nov 01 05:10:57 PDT 2017","","","3QL2OFSM97UZTU64OB5513ULQ3FCNF","A1GKEEI844CEKI","Approved","Wed Oct 25 10:28:09 PDT 2017","Wed Oct 25 10:30:13 PDT 2017","Wed Nov 01 10:30:13 PDT 2017","Thu Oct 26 01:32:14 PDT 2017","","","124","100% (888/888)","100% (245/245)","0% (0/0)","990bc568e9ae83f76923d7433f4182d04f8562a5b147987810fc9318c0d3d3ac:33-34:18-20","org:subsidiaries","Time Warner","33","34","CNN","18","20","Even after becoming public , the company will still be majority owned and controlled by its parent company Time Warner Inc. , the media conglomerate which also owns Warner Bros. , HBO , CNN , and the Time Inc. magazine publisher .","1","0.8","42","per:founded_org|per:place_of_birth|per:schools_attended","per:founded_org per:schools_attended per:place_of_birth","owned and controlled","{}","33","18","34","20","TIME WARNER","CNN"
"37NXA7GVSTI3HJCPDDFTPJI1U34VLU","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Wed Oct 25 05:10:57 PDT 2017","15","BatchId:2983764;OriginalHitTemplateId:;","600","604800","Wed Nov 01 05:10:57 PDT 2017","","","3RGU30DZTBKGJQRAM27RBSIGBWJMJ6","A1DRFDGG2KCOI2","Approved","Wed Oct 25 08:08:22 PDT 2017","Wed Oct 25 08:13:11 PDT 2017","Wed Nov 01 08:13:11 PDT 2017","Thu Oct 26 01:32:14 PDT 2017","","","289","100% (1143/1143)","100% (109/109)","0% (0/0)","990bc568e9ae83f76923d7433f4182d04f8562a5b147987810fc9318c0d3d3ac:33-34:18-20","org:subsidiaries","Time Warner","33","34","CNN","18","20","Even after becoming public , the company will still be majority owned and controlled by its parent company Time Warner Inc. , the media conglomerate which also owns Warner Bros. , HBO , CNN , and the Time Inc. magazine publisher .","1","0.8","42","org:subsidiaries","org:subsidiaries","also owns","{}","33","18","34","20","TIME WARNER","CNN"
"37NXA7GVSTI3HJCPDDFTPJI1U34VLU","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Wed Oct 25 05:10:57 PDT 2017","15","BatchId:2983764;OriginalHitTemplateId:;","600","604800","Wed Nov 01 05:10:57 PDT 2017","","","3SITXWYCNWLLVJS2CHWJOLF1AWQBXS","A34QZDSTKZ3JO9","Approved","Wed Oct 25 10:35:33 PDT 2017","Wed Oct 25 10:35:52 PDT 2017","Wed Nov 01 10:35:52 PDT 2017","Thu Oct 26 01:32:14 PDT 2017","","","19","100% (1326/1326)","100% (295/295)","0% (0/0)","990bc568e9ae83f76923d7433f4182d04f8562a5b147987810fc9318c0d3d3ac:33-34:18-20","org:subsidiaries","Time Warner","33","34","CNN","18","20","Even after becoming public , the company will still be majority owned and controlled by its parent company Time Warner Inc. , the media conglomerate which also owns Warner Bros. , HBO , CNN , and the Time Inc. magazine publisher .","1","0.8","42","org:subsidiaries","org:subsidiaries","the media conglomerate which also owns","{}","33","18","34","20","TIME WARNER","CNN"
"37NXA7GVSTI3HJCPDDFTPJI1U34VLU","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Wed Oct 25 05:10:57 PDT 2017","15","BatchId:2983764;OriginalHitTemplateId:;","600","604800","Wed Nov 01 05:10:57 PDT 2017","","","3URFVVM166UPWD1NDQ1ZQWN07GYZUV","A1FGKIKJYSL1MI","Approved","Wed Oct 25 07:57:35 PDT 2017","Wed Oct 25 07:58:02 PDT 2017","Wed Nov 01 07:58:02 PDT 2017","Thu Oct 26 01:32:14 PDT 2017","","","27","100% (1099/1099)","100% (173/173)","0% (0/0)","990bc568e9ae83f76923d7433f4182d04f8562a5b147987810fc9318c0d3d3ac:33-34:18-20","org:subsidiaries","Time Warner","33","34","CNN","18","20","Even after becoming public , the company will still be majority owned and controlled by its parent company Time Warner Inc. , the media conglomerate which also owns Warner Bros. , HBO , CNN , and the Time Inc. magazine publisher .","1","0.8","42","org:subsidiaries","org:subsidiaries","parent company which also owns","{}","33","18","34","20","TIME WARNER","CNN"
"37NXA7GVSTI3HJCPDDFTPJI1U34VLU","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Wed Oct 25 05:10:57 PDT 2017","15","BatchId:2983764;OriginalHitTemplateId:;","600","604800","Wed Nov 01 05:10:57 PDT 2017","","","3XC1O3LBOTYQRB5UYKKGDLQ09SCTL6","A610SH5RY1NG1","Approved","Wed Oct 25 06:02:55 PDT 2017","Wed Oct 25 06:03:18 PDT 2017","Wed Nov 01 06:03:18 PDT 2017","Thu Oct 26 01:32:14 PDT 2017","","","23","100% (817/817)","100% (200/200)","0% (0/0)","990bc568e9ae83f76923d7433f4182d04f8562a5b147987810fc9318c0d3d3ac:33-34:18-20","org:subsidiaries","Time Warner","33","34","CNN","18","20","Even after becoming public , the company will still be majority owned and controlled by its parent company Time Warner Inc. , the media conglomerate which also owns Warner Bros. , HBO , CNN , and the Time Inc. magazine publisher .","1","0.8","42","org:subsidiaries","org:subsidiaries","media conglomerate","{}","33","18","34","20","TIME WARNER","CNN"
"3XUSYT70ITD4Q6NHXZTGLDK6RYQ0DS","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Wed Oct 25 05:10:57 PDT 2017","15","BatchId:2983764;OriginalHitTemplateId:;","600","604800","Wed Nov 01 05:10:57 PDT 2017","","","34QN5IT0T03UWVOK6TN2O52PSIL08M","ABX5OQLR6UNBC","Approved","Wed Oct 25 07:14:39 PDT 2017","Wed Oct 25 07:15:05 PDT 2017","Wed Nov 01 07:15:05 PDT 2017","Thu Oct 26 01:32:14 PDT 2017","","","26","100% (787/787)","100% (456/456)","0% (0/0)","d6a19699b849a71be2ca75000bcda0c2c38f75d203b8caca828d871a84b2f949:11-13:16-19","per:founded_org","Stephen A. Schwarzman","11","13","Blackstone Group","16","19","Along the way , he became the British equivalent of the Blackstone Group 's founder , Stephen A. Schwarzman .","1","0.8","20","per:founded_org","per:founded_org","founder STEPHEN A. SCHWARZMAN","{}","11","16","13","19","STEPHEN A. SCHWARZMAN","BLACKSTONE GROUP"
"3XUSYT70ITD4Q6NHXZTGLDK6RYQ0DS","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Wed Oct 25 05:10:57 PDT 2017","15","BatchId:2983764;OriginalHitTemplateId:;","600","604800","Wed Nov 01 05:10:57 PDT 2017","","","34YB12FSQZ06SO19EWMOEFQ0J5YMG0","A34QZDSTKZ3JO9","Approved","Wed Oct 25 10:35:52 PDT 2017","Wed Oct 25 10:36:06 PDT 2017","Wed Nov 01 10:36:06 PDT 2017","Thu Oct 26 01:32:14 PDT 2017","","","14","100% (1326/1326)","100% (295/295)","0% (0/0)","d6a19699b849a71be2ca75000bcda0c2c38f75d203b8caca828d871a84b2f949:11-13:16-19","per:founded_org","Stephen A. Schwarzman","11","13","Blackstone Group","16","19","Along the way , he became the British equivalent of the Blackstone Group 's founder , Stephen A. Schwarzman .","1","0.8","20","per:founded_org","per:founded_org","'s founder","{}","11","16","13","19","STEPHEN A. SCHWARZMAN","BLACKSTONE GROUP"
"3XUSYT70ITD4Q6NHXZTGLDK6RYQ0DS","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Wed Oct 25 05:10:57 PDT 2017","15","BatchId:2983764;OriginalHitTemplateId:;","600","604800","Wed Nov 01 05:10:57 PDT 2017","","","35K3O9HUACP220D1MESNJMLF9N6EF1","A1FGKIKJYSL1MI","Approved","Wed Oct 25 06:53:00 PDT 2017","Wed Oct 25 06:54:07 PDT 2017","Wed Nov 01 06:54:07 PDT 2017","Thu Oct 26 01:32:15 PDT 2017","","","67","100% (1099/1099)","100% (173/173)","0% (0/0)","d6a19699b849a71be2ca75000bcda0c2c38f75d203b8caca828d871a84b2f949:11-13:16-19","per:founded_org","Stephen A. Schwarzman","11","13","Blackstone Group","16","19","Along the way , he became the British equivalent of the Blackstone Group 's founder , Stephen A. Schwarzman .","1","0.8","20","per:founded_org","per:founded_org","'s founder ,","{}","11","16","13","19","STEPHEN A. SCHWARZMAN","BLACKSTONE GROUP"
"3XUSYT70ITD4Q6NHXZTGLDK6RYQ0DS","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Wed Oct 25 05:10:57 PDT 2017","15","BatchId:2983764;OriginalHitTemplateId:;","600","604800","Wed Nov 01 05:10:57 PDT 2017","","","382M9COHEIRRLIARH3NM5MMIKDTEUF","ARFAW0SGYEMFL","Approved","Wed Oct 25 14:50:11 PDT 2017","Wed Oct 25 14:51:15 PDT 2017","Wed Nov 01 14:51:15 PDT 2017","Thu Oct 26 01:32:15 PDT 2017","","","64","100% (673/673)","100% (150/150)","0% (0/0)","d6a19699b849a71be2ca75000bcda0c2c38f75d203b8caca828d871a84b2f949:11-13:16-19","per:founded_org","Stephen A. Schwarzman","11","13","Blackstone Group","16","19","Along the way , he became the British equivalent of the Blackstone Group 's founder , Stephen A. Schwarzman .","1","0.8","20","per:founded_org","per:founded_org","'s founder","{}","11","16","13","19","STEPHEN A. SCHWARZMAN","BLACKSTONE GROUP"
"3XUSYT70ITD4Q6NHXZTGLDK6RYQ0DS","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Wed Oct 25 05:10:57 PDT 2017","15","BatchId:2983764;OriginalHitTemplateId:;","600","604800","Wed Nov 01 05:10:57 PDT 2017","","","39L1G8WVWR382N3WQVW6BTDOHO5134","A18G2CLYSTENK","Approved","Wed Oct 25 08:44:12 PDT 2017","Wed Oct 25 08:44:30 PDT 2017","Wed Nov 01 08:44:30 PDT 2017","Thu Oct 26 01:32:15 PDT 2017","","","18","100% (652/652)","100% (246/246)","0% (0/0)","d6a19699b849a71be2ca75000bcda0c2c38f75d203b8caca828d871a84b2f949:11-13:16-19","per:founded_org","Stephen A. Schwarzman","11","13","Blackstone Group","16","19","Along the way , he became the British equivalent of the Blackstone Group 's founder , Stephen A. Schwarzman .","1","0.8","20","per:founded_org","per:founded_org","BLACKSTONE GROUP founder STEPHEN A. SCHWARZMAN","{}","11","16","13","19","STEPHEN A. SCHWARZMAN","BLACKSTONE GROUP"
"3XUSYT70ITD4Q6NHXZTGLDK6RYQ0DS","399RPY0FF14SXH8H8D8I83F24IVKMM","Select ALL THE STATEMENTS between the TERMS in the SENTENCE","Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.","relation extraction, text annotation","$0.15","Wed Oct 25 05:10:57 PDT 2017","15","BatchId:2983764;OriginalHitTemplateId:;","600","604800","Wed Nov 01 05:10:57 PDT 2017","","","3IRIK4HM3BWRM90CPUJOZS8ZVCX6C4","A2EEL9YYUHL5SK","Approved","Wed Oct 25 08:30:50 PDT 2017","Wed Oct 25 08:31:10 PDT 2017","Wed Nov 01 08:31:10 PDT 2017","Thu Oct 26 01:32:15 PDT 2017","","","20","100% (1316/1317)","100% (121/121)","0% (0/0)","d6a19699b849a71be2ca75000bcda0c2c38f75d203b8caca828d871a84b2f949:11-13:16-19","per:founded_org","Stephen A. Schwarzman","11","13","Blackstone Group","16","19","Along the way , he became the British equivalent of the Blackstone Group 's founder , Stephen A. Schwarzman .","1","0.8","20","per:founded_org","per:founded_org","founder","{}","11","16","13","19","STEPHEN A. SCHWARZMAN","BLACKSTONE GROUP"
